state_id,machine_nr,state_code,state_desc,start_time,end_time
S0001446,M000035,1-P,Productive,2025-12-12T08:27:07,2025-12-12T13:41:17
S0001447,M000035,1-P,Productive,2025-12-12T12:49:40,2025-12-12T13:41:17
S0002950,M000035,3-Idle,Idle,2025-12-12T13:41:17,2025-12-13T19:14:45
S0001448,M000035,1-P,Productive,2025-12-13T19:14:45,2025-12-13T23:59:59.999999
S0001449,M000035,2-Stand By,Stand By,2025-12-13T19:25:12,2025-12-13T19:26:08
S0002951,M000035,3-Idle,Idle,2025-12-13T19:26:08,2025-12-14T21:58:56
S0001450,M000035,1-P,Productive,2025-12-14T21:58:56,2025-12-14T23:50:27
S0002952,M000035,3-Idle,Idle,2025-12-14T23:50:27,2025-12-15T06:52:27
S0001451,M000035,1-P,Productive,2025-12-15T06:52:27,2025-12-15T10:53:55
S0002953,M000035,3-Idle,Idle,2025-12-15T10:53:55,2025-12-15T11:53:05
S0001452,M000035,2-Stand By,Stand By,2025-12-15T11:53:05,2025-12-15T12:03:57
S0001453,M000036,2-Stand By,Stand By,2025-11-25T05:59:54,2025-11-25T06:09:01
S0002954,M000036,3-Idle,Idle,2025-11-25T06:09:01,2025-11-25T11:50:59
S0001454,M000036,2-Stand By,Stand By,2025-11-25T11:50:59,2025-11-25T12:05:57
S0002955,M000036,3-Idle,Idle,2025-11-25T12:05:57,2025-11-26T04:36:03
S0001455,M000036,1-P,Productive,2025-11-26T04:36:03,2025-11-26T10:32:38
S0002956,M000036,3-Idle,Idle,2025-11-26T10:32:38,2025-11-26T12:34:29
S0001456,M000036,2-Stand By,Stand By,2025-11-26T12:34:29,2025-11-26T12:55:20
S0002957,M000036,3-Idle,Idle,2025-11-26T12:55:20,2025-11-27T01:06:26
S0001457,M000036,2-Stand By,Stand By,2025-11-27T01:06:26,2025-11-27T01:37:20
S0002958,M000036,3-Idle,Idle,2025-11-27T01:37:20,2025-11-27T18:28:20
S0001458,M000036,1-P,Productive,2025-11-27T18:28:20,2025-11-27T23:45:41
S0001459,M000036,1-P,Productive,2025-11-27T21:08:49,2025-11-27T23:45:41
S0002959,M000036,3-Idle,Idle,2025-11-27T23:45:41,2025-11-28T05:26:21
S0001460,M000036,2-Stand By,Stand By,2025-11-28T05:26:21,2025-11-28T05:31:20
S0002960,M000036,3-Idle,Idle,2025-11-28T05:31:20,2025-11-28T11:33:10
S0001461,M000036,2-Stand By,Stand By,2025-11-28T11:33:10,2025-11-28T12:02:00
S0002961,M000036,3-Idle,Idle,2025-11-28T12:02:00,2025-11-28T21:42:15
S0001462,M000036,1-P,Productive,2025-11-28T21:42:15,2025-11-28T22:45:14
S0002962,M000036,3-Idle,Idle,2025-11-28T22:45:14,2025-11-29T02:31:08
S0001463,M000036,2-Stand By,Stand By,2025-11-29T02:31:08,2025-11-29T03:08:07
S0002963,M000036,3-Idle,Idle,2025-11-29T03:08:07,2025-11-29T06:48:02
S0001464,M000036,1-P,Productive,2025-11-29T06:48:02,2025-11-29T08:33:42
S0002964,M000036,3-Idle,Idle,2025-11-29T08:33:42,2025-11-29T11:29:58
S0001465,M000036,2-Stand By,Stand By,2025-11-29T11:29:58,2025-11-29T12:05:07
S0002965,M000036,3-Idle,Idle,2025-11-29T12:05:07,2025-11-30T04:59:28
S0001466,M000036,1-P,Productive,2025-11-30T04:59:28,2025-11-30T06:35:34
S0002966,M000036,3-Idle,Idle,2025-11-30T06:35:34,2025-11-30T11:33:05
S0001467,M000036,2-Stand By,Stand By,2025-11-30T11:33:05,2025-11-30T12:14:01
S0002967,M000036,3-Idle,Idle,2025-11-30T12:14:01,2025-11-30T21:39:04
S0001468,M000036,1-P,Productive,2025-11-30T21:39:04,2025-11-30T23:59:59.999999
S0002968,M000036,3-Idle,Idle,2025-11-30T23:59:59.999999,2025-12-01T16:40:52
S0001469,M000036,2-Stand By,Stand By,2025-12-01T16:40:52,2025-12-01T17:18:15
S0002969,M000036,3-Idle,Idle,2025-12-01T17:18:15,2025-12-02T00:52:36
S0001470,M000036,1-P,Productive,2025-12-02T00:52:36,2025-12-02T05:05:07
S0002970,M000036,3-Idle,Idle,2025-12-02T05:05:07,2025-12-03T00:09:14
S0001471,M000036,1-P,Productive,2025-12-03T00:09:14,2025-12-03T03:46:23
S0002971,M000036,3-Idle,Idle,2025-12-03T03:46:23,2025-12-03T15:08:06
S0001472,M000036,1-P,Productive,2025-12-03T15:08:06,2025-12-03T15:59:06
S0002972,M000036,3-Idle,Idle,2025-12-03T15:59:06,2025-12-03T19:12:49
S0001473,M000036,2-Stand By,Stand By,2025-12-03T19:12:49,2025-12-03T20:11:29
S0002973,M000036,3-Idle,Idle,2025-12-03T20:11:29,2025-12-04T12:44:45
S0001474,M000036,1-P,Productive,2025-12-04T12:44:45,2025-12-04T15:00:54
S0002974,M000036,3-Idle,Idle,2025-12-04T15:00:54,2025-12-05T03:39:44
S0001475,M000036,2-Stand By,Stand By,2025-12-05T03:39:44,2025-12-05T04:33:44
S0002975,M000036,3-Idle,Idle,2025-12-05T04:33:44,2025-12-05T15:09:10
S0001476,M000036,2-Stand By,Stand By,2025-12-05T15:09:10,2025-12-05T15:20:10
S0002976,M000036,3-Idle,Idle,2025-12-05T15:20:10,2025-12-05T16:28:33
S0001477,M000036,2-Stand By,Stand By,2025-12-05T16:28:33,2025-12-05T17:24:28
S0002977,M000036,3-Idle,Idle,2025-12-05T17:24:28,2025-12-06T09:08:42
S0001478,M000036,2-Stand By,Stand By,2025-12-06T09:08:42,2025-12-06T09:30:22
S0002978,M000036,3-Idle,Idle,2025-12-06T09:30:22,2025-12-06T13:07:18
S0001479,M000036,2-Stand By,Stand By,2025-12-06T13:07:18,2025-12-06T13:37:43
S0002979,M000036,3-Idle,Idle,2025-12-06T13:37:43,2025-12-07T13:29:55
S0001480,M000036,1-P,Productive,2025-12-07T13:29:55,2025-12-07T14:57:47
S0002980,M000036,3-Idle,Idle,2025-12-07T14:57:47,2025-12-08T13:28:56
S0001481,M000036,2-Stand By,Stand By,2025-12-08T13:28:56,2025-12-08T14:21:51
S0002981,M000036,3-Idle,Idle,2025-12-08T14:21:51,2025-12-08T16:41:40
S0001482,M000036,1-P,Productive,2025-12-08T16:41:40,2025-12-09T08:48:32
S0001483,M000036,5-Err,Error,2025-12-08T17:20:09,2025-12-08T21:32:50
S0001484,M000036,2-Stand By,Stand By,2025-12-08T21:32:50,2025-12-08T22:02:54
S0002982,M000036,3-Idle,Idle,2025-12-08T22:02:54,2025-12-09T01:49:27
S0001485,M000036,2-Stand By,Stand By,2025-12-09T01:49:27,2025-12-09T02:09:28
S0002983,M000036,3-Idle,Idle,2025-12-09T02:09:28,2025-12-09T07:14:56
S0001486,M000036,1-P,Productive,2025-12-09T07:14:56,2025-12-09T08:48:32
S0002984,M000036,3-Idle,Idle,2025-12-09T08:48:32,2025-12-09T20:48:55
S0001487,M000036,2-Stand By,Stand By,2025-12-09T20:48:55,2025-12-09T21:32:30
S0002985,M000036,3-Idle,Idle,2025-12-09T21:32:30,2025-12-10T10:39:23
S0001488,M000036,1-P,Productive,2025-12-10T10:39:23,2025-12-10T13:39:12
S0001489,M000036,2-Stand By,Stand By,2025-12-10T10:56:54,2025-12-10T11:03:19
S0002986,M000036,3-Idle,Idle,2025-12-10T11:03:19,2025-12-10T21:18:18
S0001490,M000036,2-Stand By,Stand By,2025-12-10T21:18:18,2025-12-10T22:06:45
S0002987,M000036,3-Idle,Idle,2025-12-10T22:06:45,2025-12-11T06:09:16
S0001491,M000036,1-P,Productive,2025-12-11T06:09:16,2025-12-11T12:02:20
S0002988,M000036,3-Idle,Idle,2025-12-11T12:02:20,2025-12-12T22:21:19
S0001492,M000036,1-P,Productive,2025-12-12T22:21:19,2025-12-12T23:33:35
S0002989,M000036,3-Idle,Idle,2025-12-12T23:33:35,2025-12-13T06:59:27
S0001493,M000036,1-P,Productive,2025-12-13T06:59:27,2025-12-13T10:03:26
S0002990,M000036,3-Idle,Idle,2025-12-13T10:03:26,2025-12-13T15:09:18
S0001494,M000036,2-Stand By,Stand By,2025-12-13T15:09:18,2025-12-13T15:21:02
S0002991,M000036,3-Idle,Idle,2025-12-13T15:21:02,2025-12-13T17:22:45
S0001495,M000036,2-Stand By,Stand By,2025-12-13T17:22:45,2025-12-13T18:21:35
S0002992,M000036,3-Idle,Idle,2025-12-13T18:21:35,2025-12-14T04:59:44
S0001496,M000036,2-Stand By,Stand By,2025-12-14T04:59:44,2025-12-14T05:50:31
S0002993,M000036,3-Idle,Idle,2025-12-14T05:50:31,2025-12-14T18:57:44
S0001497,M000036,1-P,Productive,2025-12-14T18:57:44,2025-12-14T21:13:41
S0002994,M000036,3-Idle,Idle,2025-12-14T21:13:41,2025-12-14T22:56:58
S0001498,M000036,2-Stand By,Stand By,2025-12-14T22:56:58,2025-12-14T23:38:25
S0002995,M000036,3-Idle,Idle,2025-12-14T23:38:25,2025-12-15T07:09:03
S0001499,M000036,2-Stand By,Stand By,2025-12-15T07:09:03,2025-12-15T07:46:21
S0001500,M000037,2-Stand By,Stand By,2025-11-25T04:17:58,2025-11-25T04:37:25
S0002996,M000037,3-Idle,Idle,2025-11-25T04:37:25,2025-11-25T14:51:46
S0001501,M000037,1-P,Productive,2025-11-25T14:51:46,2025-11-25T19:41:19
S0001502,M000037,1-P,Productive,2025-11-25T19:26:39,2025-11-25T19:41:19
S0002997,M000037,3-Idle,Idle,2025-11-25T19:41:19,2025-11-26T11:50:36
S0001503,M000037,1-P,Productive,2025-11-26T11:50:36,2025-11-26T13:12:50
S0002998,M000037,3-Idle,Idle,2025-11-26T13:12:50,2025-11-26T18:56:10
S0001504,M000037,2-Stand By,Stand By,2025-11-26T18:56:10,2025-11-26T19:50:14
S0002999,M000037,3-Idle,Idle,2025-11-26T19:50:14,2025-11-27T05:39:55
S0001505,M000037,2-Stand By,Stand By,2025-11-27T05:39:55,2025-11-27T06:37:17
S0001506,M000037,1-P,Productive,2025-11-27T05:49:01,2025-11-27T07:09:17
S0003000,M000037,3-Idle,Idle,2025-11-27T07:09:17,2025-11-28T00:31:24
S0001507,M000037,2-Stand By,Stand By,2025-11-28T00:31:24,2025-11-28T00:57:02
S0003001,M000037,3-Idle,Idle,2025-11-28T00:57:02,2025-11-28T03:40:28
S0001508,M000037,1-P,Productive,2025-11-28T03:40:28,2025-11-28T08:59:42
S0003002,M000037,3-Idle,Idle,2025-11-28T08:59:42,2025-11-28T12:05:21
S0001509,M000037,1-P,Productive,2025-11-28T12:05:21,2025-11-28T16:10:02
S0003003,M000037,3-Idle,Idle,2025-11-28T16:10:02,2025-11-29T18:20:08
S0001510,M000037,2-Stand By,Stand By,2025-11-29T18:20:08,2025-11-29T18:43:59
S0003004,M000037,3-Idle,Idle,2025-11-29T18:43:59,2025-11-29T22:49:47
S0001511,M000037,1-P,Productive,2025-11-29T22:49:47,2025-11-29T23:08:36
S0003005,M000037,3-Idle,Idle,2025-11-29T23:08:36,2025-11-30T07:36:39
S0001512,M000037,2-Stand By,Stand By,2025-11-30T07:36:39,2025-11-30T08:25:32
S0003006,M000037,3-Idle,Idle,2025-11-30T08:25:32,2025-12-01T08:51:41
S0001513,M000037,2-Stand By,Stand By,2025-12-01T08:51:41,2025-12-01T09:06:48
S0003007,M000037,3-Idle,Idle,2025-12-01T09:06:48,2025-12-02T09:36:45
S0001514,M000037,2-Stand By,Stand By,2025-12-02T09:36:45,2025-12-02T10:24:51
S0001515,M000037,2-Stand By,Stand By,2025-12-02T09:52:44,2025-12-02T10:24:51
S0003008,M000037,3-Idle,Idle,2025-12-02T10:24:51,2025-12-02T18:36:49
S0001516,M000037,2-Stand By,Stand By,2025-12-02T18:36:49,2025-12-02T18:46:29
S0003009,M000037,3-Idle,Idle,2025-12-02T18:46:29,2025-12-03T06:59:00
S0001517,M000037,2-Stand By,Stand By,2025-12-03T06:59:00,2025-12-03T07:55:31
S0003010,M000037,3-Idle,Idle,2025-12-03T07:55:31,2025-12-03T18:27:33
S0001518,M000037,2-Stand By,Stand By,2025-12-03T18:27:33,2025-12-03T19:10:20
S0003011,M000037,3-Idle,Idle,2025-12-03T19:10:20,2025-12-04T04:49:59
S0001519,M000037,1-P,Productive,2025-12-04T04:49:59,2025-12-04T06:41:46
S0001520,M000037,1-P,Productive,2025-12-04T05:37:10,2025-12-04T06:41:46
S0003012,M000037,3-Idle,Idle,2025-12-04T06:41:46,2025-12-04T14:36:01
S0001521,M000037,1-P,Productive,2025-12-04T14:36:01,2025-12-04T17:06:07
S0003013,M000037,3-Idle,Idle,2025-12-04T17:06:07,2025-12-05T03:00:49
S0001522,M000037,2-Stand By,Stand By,2025-12-05T03:00:49,2025-12-05T03:26:00
S0003014,M000037,3-Idle,Idle,2025-12-05T03:26:00,2025-12-06T04:50:04
S0001523,M000037,2-Stand By,Stand By,2025-12-06T04:50:04,2025-12-06T05:07:39
S0003015,M000037,3-Idle,Idle,2025-12-06T05:07:39,2025-12-06T05:30:58
S0001524,M000037,2-Stand By,Stand By,2025-12-06T05:30:58,2025-12-06T06:00:37
S0003016,M000037,3-Idle,Idle,2025-12-06T06:00:37,2025-12-06T15:01:31
S0001525,M000037,2-Stand By,Stand By,2025-12-06T15:01:31,2025-12-06T15:43:20
S0003017,M000037,3-Idle,Idle,2025-12-06T15:43:20,2025-12-07T09:31:04
S0001526,M000037,1-P,Productive,2025-12-07T09:31:04,2025-12-07T12:11:08
S0003018,M000037,3-Idle,Idle,2025-12-07T12:11:08,2025-12-08T03:01:10
S0001527,M000037,1-P,Productive,2025-12-08T03:01:10,2025-12-08T08:55:02
S0003019,M000037,3-Idle,Idle,2025-12-08T08:55:02,2025-12-09T07:16:17
S0001528,M000037,2-Stand By,Stand By,2025-12-09T07:16:17,2025-12-09T08:02:18
S0003020,M000037,3-Idle,Idle,2025-12-09T08:02:18,2025-12-09T23:03:19
S0001529,M000037,1-P,Productive,2025-12-09T23:03:19,2025-12-09T23:59:59.999999
S0003021,M000037,3-Idle,Idle,2025-12-09T23:59:59.999999,2025-12-10T00:49:04
S0001530,M000037,2-Stand By,Stand By,2025-12-10T00:49:04,2025-12-10T00:51:57
S0003022,M000037,3-Idle,Idle,2025-12-10T00:51:57,2025-12-10T16:21:13
S0001531,M000037,1-P,Productive,2025-12-10T16:21:13,2025-12-10T19:29:09
S0003023,M000037,3-Idle,Idle,2025-12-10T19:29:09,2025-12-11T22:17:27
S0001532,M000037,1-P,Productive,2025-12-11T22:17:27,2025-12-11T23:59:59.999999
S0001533,M000037,1-P,Productive,2025-12-11T22:19:32,2025-12-11T23:59:59.999999
S0001534,M000037,1-P,Productive,2025-12-11T22:50:45,2025-12-11T23:59:59.999999
S0003024,M000037,3-Idle,Idle,2025-12-11T23:59:59.999999,2025-12-12T04:48:44
S0001535,M000037,1-P,Productive,2025-12-12T04:48:44,2025-12-12T05:20:18
S0003025,M000037,3-Idle,Idle,2025-12-12T05:20:18,2025-12-12T21:11:13
S0001536,M000037,2-Stand By,Stand By,2025-12-12T21:11:13,2025-12-12T21:42:34
S0003026,M000037,3-Idle,Idle,2025-12-12T21:42:34,2025-12-13T17:44:54
S0001537,M000037,2-Stand By,Stand By,2025-12-13T17:44:54,2025-12-13T18:19:48
S0003027,M000037,3-Idle,Idle,2025-12-13T18:19:48,2025-12-13T18:33:03
S0001538,M000037,2-Stand By,Stand By,2025-12-13T18:33:03,2025-12-13T18:41:08
S0003028,M000037,3-Idle,Idle,2025-12-13T18:41:08,2025-12-14T11:56:58
S0001539,M000037,1-P,Productive,2025-12-14T11:56:58,2025-12-14T13:30:58
S0003029,M000037,3-Idle,Idle,2025-12-14T13:30:58,2025-12-15T12:33:02
S0001540,M000037,2-Stand By,Stand By,2025-12-15T12:33:02,2025-12-15T13:08:08
S0003030,M000037,3-Idle,Idle,2025-12-15T13:08:08,2025-12-15T22:54:45
S0001541,M000037,2-Stand By,Stand By,2025-12-15T22:54:45,2025-12-15T23:10:21
S0001542,M000038,2-Stand By,Stand By,2025-11-25T06:17:36,2025-11-25T06:28:13
S0003031,M000038,3-Idle,Idle,2025-11-25T06:28:13,2025-11-25T07:31:20
S0001543,M000038,2-Stand By,Stand By,2025-11-25T07:31:20,2025-11-25T07:53:04
S0003032,M000038,3-Idle,Idle,2025-11-25T07:53:04,2025-11-26T16:27:00
S0001544,M000038,2-Stand By,Stand By,2025-11-26T16:27:00,2025-11-26T17:00:14
S0003033,M000038,3-Idle,Idle,2025-11-26T17:00:14,2025-11-27T00:17:52
S0001545,M000038,1-P,Productive,2025-11-27T00:17:52,2025-11-27T06:09:59
S0003034,M000038,3-Idle,Idle,2025-11-27T06:09:59,2025-11-27T21:58:46
S0001546,M000038,1-P,Productive,2025-11-27T21:58:46,2025-11-27T23:59:59.999999
S0001547,M000038,2-Stand By,Stand By,2025-11-27T23:15:38,2025-11-27T23:34:58
S0003035,M000038,3-Idle,Idle,2025-11-27T23:34:58,2025-11-28T00:07:26
S0001548,M000038,2-Stand By,Stand By,2025-11-28T00:07:26,2025-11-28T00:22:32
S0003036,M000038,3-Idle,Idle,2025-11-28T00:22:32,2025-11-28T05:51:04
S0001549,M000038,1-P,Productive,2025-11-28T05:51:04,2025-11-28T09:32:41
S0003037,M000038,3-Idle,Idle,2025-11-28T09:32:41,2025-11-28T11:50:02
S0001550,M000038,2-Stand By,Stand By,2025-11-28T11:50:02,2025-11-28T12:46:36
S0003038,M000038,3-Idle,Idle,2025-11-28T12:46:36,2025-11-29T02:16:16
S0001551,M000038,2-Stand By,Stand By,2025-11-29T02:16:16,2025-11-29T02:39:05
S0003039,M000038,3-Idle,Idle,2025-11-29T02:39:05,2025-11-29T07:39:07
S0001552,M000038,1-P,Productive,2025-11-29T07:39:07,2025-11-29T08:07:07
S0003040,M000038,3-Idle,Idle,2025-11-29T08:07:07,2025-11-29T08:59:30
S0001553,M000038,2-Stand By,Stand By,2025-11-29T08:59:30,2025-11-29T09:47:37
S0003041,M000038,3-Idle,Idle,2025-11-29T09:47:37,2025-11-30T02:21:40
S0001554,M000038,2-Stand By,Stand By,2025-11-30T02:21:40,2025-11-30T02:24:12
S0003042,M000038,3-Idle,Idle,2025-11-30T02:24:12,2025-11-30T12:41:24
S0001555,M000038,1-P,Productive,2025-11-30T12:41:24,2025-11-30T14:34:58
S0001556,M000038,1-P,Productive,2025-11-30T13:58:03,2025-11-30T14:34:58
S0003043,M000038,3-Idle,Idle,2025-11-30T14:34:58,2025-12-01T09:36:58
S0001557,M000038,2-Stand By,Stand By,2025-12-01T09:36:58,2025-12-01T09:55:36
S0003044,M000038,3-Idle,Idle,2025-12-01T09:55:36,2025-12-01T11:12:52
S0001558,M000038,1-P,Productive,2025-12-01T11:12:52,2025-12-01T16:56:13
S0003045,M000038,3-Idle,Idle,2025-12-01T16:56:13,2025-12-02T22:55:00
S0001559,M000038,2-Stand By,Stand By,2025-12-02T22:55:00,2025-12-02T23:39:00
S0003046,M000038,3-Idle,Idle,2025-12-02T23:39:00,2025-12-03T05:21:24
S0001560,M000038,2-Stand By,Stand By,2025-12-03T05:21:24,2025-12-03T06:01:23
S0003047,M000038,3-Idle,Idle,2025-12-03T06:01:23,2025-12-03T09:41:01
S0001561,M000038,1-P,Productive,2025-12-03T09:41:01,2025-12-03T11:25:23
S0003048,M000038,3-Idle,Idle,2025-12-03T11:25:23,2025-12-03T23:01:36
S0001562,M000038,1-P,Productive,2025-12-03T23:01:36,2025-12-03T23:59:59.999999
S0003049,M000038,3-Idle,Idle,2025-12-03T23:59:59.999999,2025-12-04T00:18:56
S0001563,M000038,1-P,Productive,2025-12-04T00:18:56,2025-12-04T04:16:18
S0003050,M000038,3-Idle,Idle,2025-12-04T04:16:18,2025-12-05T03:40:15
S0001564,M000038,2-Stand By,Stand By,2025-12-05T03:40:15,2025-12-05T03:51:34
S0003051,M000038,3-Idle,Idle,2025-12-05T03:51:34,2025-12-05T07:24:35
S0001565,M000038,2-Stand By,Stand By,2025-12-05T07:24:35,2025-12-05T08:17:43
S0003052,M000038,3-Idle,Idle,2025-12-05T08:17:43,2025-12-05T12:03:33
S0001566,M000038,2-Stand By,Stand By,2025-12-05T12:03:33,2025-12-05T12:42:04
S0003053,M000038,3-Idle,Idle,2025-12-05T12:42:04,2025-12-06T12:32:54
S0001567,M000038,1-P,Productive,2025-12-06T12:32:54,2025-12-06T18:27:57
S0001568,M000038,1-P,Productive,2025-12-06T17:57:38,2025-12-06T18:27:57
S0001569,M000038,1-P,Productive,2025-12-06T18:01:31,2025-12-06T18:27:57
S0003054,M000038,3-Idle,Idle,2025-12-06T18:27:57,2025-12-07T18:10:47
S0001570,M000038,2-Stand By,Stand By,2025-12-07T18:10:47,2025-12-07T18:51:22
S0003055,M000038,3-Idle,Idle,2025-12-07T18:51:22,2025-12-07T21:46:53
S0001571,M000038,1-P,Productive,2025-12-07T21:46:53,2025-12-07T22:36:38
S0003056,M000038,3-Idle,Idle,2025-12-07T22:36:38,2025-12-07T23:28:36
S0001572,M000038,1-P,Productive,2025-12-07T23:28:36,2025-12-07T23:59:59.999999
S0003057,M000038,3-Idle,Idle,2025-12-07T23:59:59.999999,2025-12-08T05:57:47
S0001573,M000038,1-P,Productive,2025-12-08T05:57:47,2025-12-08T06:32:22
S0003058,M000038,3-Idle,Idle,2025-12-08T06:32:22,2025-12-08T07:18:26
S0001574,M000038,2-Stand By,Stand By,2025-12-08T07:18:26,2025-12-08T07:58:58
S0003059,M000038,3-Idle,Idle,2025-12-08T07:58:58,2025-12-08T19:15:35
S0001575,M000038,2-Stand By,Stand By,2025-12-08T19:15:35,2025-12-08T20:15:14
S0003060,M000038,3-Idle,Idle,2025-12-08T20:15:14,2025-12-09T14:05:02
S0001576,M000038,2-Stand By,Stand By,2025-12-09T14:05:02,2025-12-09T14:35:22
S0003061,M000038,3-Idle,Idle,2025-12-09T14:35:22,2025-12-10T03:18:51
S0001577,M000038,1-P,Productive,2025-12-10T03:18:51,2025-12-10T04:44:14
S0003062,M000038,3-Idle,Idle,2025-12-10T04:44:14,2025-12-11T18:45:50
S0001578,M000038,2-Stand By,Stand By,2025-12-11T18:45:50,2025-12-11T19:07:08
S0003063,M000038,3-Idle,Idle,2025-12-11T19:07:08,2025-12-12T04:59:59
S0001579,M000038,2-Stand By,Stand By,2025-12-12T04:59:59,2025-12-12T05:52:49
S0003064,M000038,3-Idle,Idle,2025-12-12T05:52:49,2025-12-12T13:55:32
S0001580,M000038,1-P,Productive,2025-12-12T13:55:32,2025-12-12T19:06:11
S0001581,M000038,1-P,Productive,2025-12-12T16:18:40,2025-12-12T19:06:11
S0003065,M000038,3-Idle,Idle,2025-12-12T19:06:11,2025-12-13T11:21:18
S0001582,M000038,2-Stand By,Stand By,2025-12-13T11:21:18,2025-12-13T12:05:36
S0003066,M000038,3-Idle,Idle,2025-12-13T12:05:36,2025-12-14T21:12:35
S0001583,M000038,1-P,Productive,2025-12-14T21:12:35,2025-12-14T23:59:59.999999
S0003067,M000038,3-Idle,Idle,2025-12-14T23:59:59.999999,2025-12-15T00:34:07
S0001584,M000038,2-Stand By,Stand By,2025-12-15T00:34:07,2025-12-15T01:15:47
S0003068,M000038,3-Idle,Idle,2025-12-15T01:15:47,2025-12-15T02:55:28
S0001585,M000038,2-Stand By,Stand By,2025-12-15T02:55:28,2025-12-15T03:14:19
S0003069,M000038,3-Idle,Idle,2025-12-15T03:14:19,2025-12-15T05:40:01
S0001586,M000038,1-P,Productive,2025-12-15T05:40:01,2025-12-15T07:13:08
S0001587,M000039,2-Stand By,Stand By,2025-11-25T06:06:57,2025-11-25T06:40:57
S0003070,M000039,3-Idle,Idle,2025-11-25T06:40:57,2025-11-25T16:15:10
S0001588,M000039,1-P,Productive,2025-11-25T16:15:10,2025-11-25T21:27:45
S0003071,M000039,3-Idle,Idle,2025-11-25T21:27:45,2025-11-26T02:50:45
S0001589,M000039,1-P,Productive,2025-11-26T02:50:45,2025-11-26T07:37:45
S0003072,M000039,3-Idle,Idle,2025-11-26T07:37:45,2025-11-26T13:51:16
S0001590,M000039,2-Stand By,Stand By,2025-11-26T13:51:16,2025-11-26T14:45:17
S0003073,M000039,3-Idle,Idle,2025-11-26T14:45:17,2025-11-27T14:47:12
S0001591,M000039,2-Stand By,Stand By,2025-11-27T14:47:12,2025-11-27T14:51:20
S0003074,M000039,3-Idle,Idle,2025-11-27T14:51:20,2025-11-27T22:03:20
S0001592,M000039,1-P,Productive,2025-11-27T22:03:20,2025-11-27T22:04:39
S0003075,M000039,3-Idle,Idle,2025-11-27T22:04:39,2025-11-28T09:27:29
S0001593,M000039,2-Stand By,Stand By,2025-11-28T09:27:29,2025-11-28T09:30:33
S0003076,M000039,3-Idle,Idle,2025-11-28T09:30:33,2025-11-28T22:10:01
S0001594,M000039,1-P,Productive,2025-11-28T22:10:01,2025-11-28T23:59:59.999999
S0003077,M000039,3-Idle,Idle,2025-11-28T23:59:59.999999,2025-11-29T03:32:12
S0001595,M000039,1-P,Productive,2025-11-29T03:32:12,2025-11-29T08:09:37
S0003078,M000039,3-Idle,Idle,2025-11-29T08:09:37,2025-11-30T02:37:01
S0001596,M000039,1-P,Productive,2025-11-30T02:37:01,2025-11-30T05:39:15
S0001597,M000039,2-Stand By,Stand By,2025-11-30T03:51:19,2025-11-30T04:37:21
S0003079,M000039,3-Idle,Idle,2025-11-30T04:37:21,2025-11-30T06:53:44
S0001598,M000039,2-Stand By,Stand By,2025-11-30T06:53:44,2025-11-30T07:19:35
S0003080,M000039,3-Idle,Idle,2025-11-30T07:19:35,2025-12-01T01:32:36
S0001599,M000039,1-P,Productive,2025-12-01T01:32:36,2025-12-01T04:19:44
S0003081,M000039,3-Idle,Idle,2025-12-01T04:19:44,2025-12-01T07:30:38
S0001600,M000039,1-P,Productive,2025-12-01T07:30:38,2025-12-01T09:17:57
S0003082,M000039,3-Idle,Idle,2025-12-01T09:17:57,2025-12-02T00:36:52
S0001601,M000039,2-Stand By,Stand By,2025-12-02T00:36:52,2025-12-02T00:59:01
S0003083,M000039,3-Idle,Idle,2025-12-02T00:59:01,2025-12-02T23:57:03
S0001602,M000039,2-Stand By,Stand By,2025-12-02T23:57:03,2025-12-02T23:59:59.999999
S0003084,M000039,3-Idle,Idle,2025-12-02T23:59:59.999999,2025-12-03T05:55:38
S0001603,M000039,1-P,Productive,2025-12-03T05:55:38,2025-12-03T09:28:28
S0001604,M000039,1-P,Productive,2025-12-03T07:59:49,2025-12-03T09:28:28
S0003085,M000039,3-Idle,Idle,2025-12-03T09:28:28,2025-12-04T04:52:01
S0001605,M000039,2-Stand By,Stand By,2025-12-04T04:52:01,2025-12-04T05:44:05
S0003086,M000039,3-Idle,Idle,2025-12-04T05:44:05,2025-12-04T14:15:41
S0001606,M000039,2-Stand By,Stand By,2025-12-04T14:15:41,2025-12-04T14:40:03
S0003087,M000039,3-Idle,Idle,2025-12-04T14:40:03,2025-12-05T17:51:54
S0001607,M000039,2-Stand By,Stand By,2025-12-05T17:51:54,2025-12-05T18:47:57
S0003088,M000039,3-Idle,Idle,2025-12-05T18:47:57,2025-12-06T06:11:17
S0001608,M000039,2-Stand By,Stand By,2025-12-06T06:11:17,2025-12-06T06:32:33
S0003089,M000039,3-Idle,Idle,2025-12-06T06:32:33,2025-12-06T15:17:29
S0001609,M000039,1-P,Productive,2025-12-06T15:17:29,2025-12-06T19:40:31
S0003090,M000039,3-Idle,Idle,2025-12-06T19:40:31,2025-12-07T21:22:32
S0001610,M000039,1-P,Productive,2025-12-07T21:22:32,2025-12-07T22:15:28
S0003091,M000039,3-Idle,Idle,2025-12-07T22:15:28,2025-12-07T22:21:58
S0001611,M000039,2-Stand By,Stand By,2025-12-07T22:21:58,2025-12-07T22:58:08
