event_id,machine_nr,event_time,event_type,metric_value
E00002973,M000029,2025-12-13T01:35:27,lot_started,
E00002974,M000029,2025-12-13T04:16:40,lot_completed,42.044
E00002975,M000029,2025-12-13T07:52:56,test_started,
E00002976,M000029,2025-12-13T08:17:00,test_completed,90.975
E00002977,M000030,2025-12-13T02:14:39,test_started,
E00002978,M000030,2025-12-13T02:24:08,test_completed,85.424
E00002979,M000030,2025-12-13T14:37:11,lot_started,
E00002980,M000030,2025-12-13T15:07:14,lot_completed,61.188
E00002981,M000030,2025-12-13T22:04:57,test_started,
E00002982,M000030,2025-12-13T22:52:51,test_completed,10.916
E00002983,M000031,2025-12-13T19:16:07,lot_started,
E00002984,M000031,2025-12-13T23:59:59.999999,lot_completed,66.138
E00002985,M000032,2025-12-13T00:25:10,lot_started,
E00002986,M000032,2025-12-13T02:29:29,lot_completed,0.292
E00002987,M000032,2025-12-13T02:22:01,lot_started,
E00002988,M000032,2025-12-13T08:14:34,lot_completed,98.235
E00002989,M000033,2025-12-13T08:33:30,lot_started,
E00002990,M000033,2025-12-13T11:36:49,lot_completed,16.397
E00002991,M000033,2025-12-13T15:51:08,lot_started,
E00002992,M000033,2025-12-13T16:37:58,lot_completed,65.533
E00002993,M000033,2025-12-13T21:44:45,lot_started,
E00002994,M000033,2025-12-13T23:59:59.999999,lot_completed,9.257
E00002995,M000034,2025-12-13T02:44:31,test_started,
E00002996,M000034,2025-12-13T03:36:24,test_completed,97.838
E00002997,M000034,2025-12-13T04:42:15,test_started,
E00002998,M000034,2025-12-13T05:07:24,test_completed,24.714
E00002999,M000034,2025-12-13T07:35:04,lot_started,
E00003000,M000034,2025-12-13T09:46:36,lot_completed,42.456
E00003001,M000035,2025-12-13T19:14:45,lot_started,
E00003002,M000035,2025-12-13T23:59:59.999999,lot_completed,67.81
E00003003,M000035,2025-12-13T19:25:12,test_started,
E00003004,M000035,2025-12-13T19:26:08,test_completed,55.67
E00003005,M000036,2025-12-13T06:59:27,lot_started,
E00003006,M000036,2025-12-13T10:03:26,lot_completed,85.853
E00003007,M000036,2025-12-13T15:09:18,test_started,
E00003008,M000036,2025-12-13T15:21:02,test_completed,74.045
E00003009,M000036,2025-12-13T17:22:45,test_started,
E00003010,M000036,2025-12-13T18:21:35,test_completed,80.349
E00003011,M000037,2025-12-13T17:44:54,test_started,
E00003012,M000037,2025-12-13T18:19:48,test_completed,64.611
E00003013,M000037,2025-12-13T18:33:03,test_started,
E00003014,M000037,2025-12-13T18:41:08,test_completed,4.801
E00003015,M000038,2025-12-13T11:21:18,test_started,
E00003016,M000038,2025-12-13T12:05:36,test_completed,38.642
E00003017,M000039,2025-12-13T03:15:52,lot_started,
E00003018,M000039,2025-12-13T08:21:20,lot_completed,99.944
E00003019,M000039,2025-12-13T20:59:06,test_started,
E00003020,M000039,2025-12-13T21:34:00,test_completed,41.759
E00003021,M000040,2025-12-13T09:12:51,test_started,
E00003022,M000040,2025-12-13T09:25:09,test_completed,4.186
E00003023,M000040,2025-12-13T12:14:36,lot_started,
E00003024,M000040,2025-12-13T16:35:14,lot_completed,75.878
E00003025,M000040,2025-12-13T15:05:30,test_started,
E00003026,M000040,2025-12-13T15:24:48,test_completed,11.961
E00003027,M000001,2025-12-14T04:25:43,lot_started,
E00003028,M000001,2025-12-14T09:17:58,lot_completed,44.843
E00003029,M000001,2025-12-14T13:54:21,lot_started,
E00003030,M000001,2025-12-14T19:03:08,lot_completed,12.417
E00003031,M000002,2025-12-14T03:35:41,lot_started,
E00003032,M000002,2025-12-14T08:02:03,lot_completed,95.217
E00003033,M000003,2025-12-14T06:03:44,lot_started,
E00003034,M000003,2025-12-14T06:33:59,error,68.478
E00003035,M000004,2025-12-14T20:10:36,lot_started,
E00003036,M000004,2025-12-14T21:31:24,lot_completed,68.568
E00003037,M000004,2025-12-14T22:39:53,lot_started,
E00003038,M000004,2025-12-14T23:59:59.999999,lot_completed,77.935
E00003039,M000005,2025-12-14T13:00:48,test_started,
E00003040,M000005,2025-12-14T13:47:42,test_completed,97.05
E00003041,M000006,2025-12-14T05:51:47,lot_started,
E00003042,M000006,2025-12-14T10:40:31,lot_completed,18.526
E00003043,M000007,2025-12-14T16:55:11,lot_started,
E00003044,M000007,2025-12-14T22:29:37,lot_completed,77.02
E00003045,M000008,2025-12-14T05:51:34,test_started,
E00003046,M000008,2025-12-14T06:08:30,test_completed,84.648
E00003047,M000008,2025-12-14T11:37:53,lot_started,
E00003048,M000008,2025-12-14T14:12:52,lot_completed,3.199
E00003049,M000008,2025-12-14T11:48:08,lot_started,
E00003050,M000008,2025-12-14T12:18:55,error,5.211
E00003051,M000009,2025-12-14T05:16:18,lot_started,
E00003052,M000009,2025-12-14T10:14:52,lot_completed,35.833
E00003053,M000009,2025-12-14T15:34:55,lot_started,
E00003054,M000009,2025-12-14T17:59:03,lot_completed,37.149
E00003055,M000009,2025-12-14T16:20:44,lot_started,
E00003056,M000009,2025-12-14T19:08:23,lot_completed,68.48
E00003057,M000010,2025-12-14T17:29:42,lot_started,
E00003058,M000010,2025-12-14T21:44:56,lot_completed,63.177
E00003059,M000010,2025-12-14T21:52:37,test_started,
E00003060,M000010,2025-12-14T22:34:58,test_completed,81.605
E00003061,M000010,2025-12-14T23:30:57,lot_started,
E00003062,M000010,2025-12-14T23:59:59.999999,error,4.338
E00003063,M000011,2025-12-14T07:49:57,test_started,
E00003064,M000011,2025-12-14T08:04:21,test_completed,91.431
E00003065,M000012,2025-12-14T01:48:24,lot_started,
E00003066,M000012,2025-12-14T03:38:58,lot_completed,55.873
E00003067,M000013,2025-12-14T07:01:37,lot_started,
E00003068,M000013,2025-12-14T08:59:58,lot_completed,72.808
E00003069,M000014,2025-12-14T03:38:35,test_started,
E00003070,M000014,2025-12-14T04:38:27,test_completed,66.113
E00003071,M000014,2025-12-14T05:50:15,lot_started,
E00003072,M000014,2025-12-14T06:28:15,lot_completed,1.305
E00003073,M000014,2025-12-14T11:26:21,test_started,
E00003074,M000014,2025-12-14T12:05:56,test_completed,90.299
E00003075,M000015,2025-12-14T12:35:20,lot_started,
E00003076,M000015,2025-12-14T13:35:50,lot_completed,46.282
E00003077,M000015,2025-12-14T14:58:48,test_started,
E00003078,M000015,2025-12-14T15:55:39,test_completed,92.699
E00003079,M000016,2025-12-14T23:32:58,lot_started,
E00003080,M000016,2025-12-14T23:59:59.999999,lot_completed,44.4
E00003081,M000017,2025-12-14T04:54:26,test_started,
E00003082,M000017,2025-12-14T05:15:40,test_completed,5.973
E00003083,M000017,2025-12-14T10:47:28,test_started,
E00003084,M000017,2025-12-14T10:52:09,test_completed,56.827
E00003085,M000017,2025-12-14T22:05:01,lot_started,
E00003086,M000017,2025-12-14T23:59:59.999999,lot_completed,3.705
E00003087,M000018,2025-12-14T14:08:48,lot_started,
E00003088,M000018,2025-12-14T16:57:49,lot_completed,94.942
E00003089,M000019,2025-12-14T08:46:43,test_started,
E00003090,M000019,2025-12-14T09:06:13,test_completed,62.781
E00003091,M000020,2025-12-14T00:11:59,test_started,
E00003092,M000020,2025-12-14T00:27:03,test_completed,72.21
E00003093,M000020,2025-12-14T07:45:42,lot_started,
E00003094,M000020,2025-12-14T12:42:14,lot_completed,62.451
E00003095,M000020,2025-12-14T22:24:47,lot_started,
E00003096,M000020,2025-12-14T23:18:44,lot_completed,39.625
E00003097,M000021,2025-12-14T18:00:59,test_started,
E00003098,M000021,2025-12-14T18:11:41,test_completed,11.137
E00003099,M000022,2025-12-14T06:38:08,lot_started,
E00003100,M000022,2025-12-14T10:52:51,lot_completed,7.171
E00003101,M000022,2025-12-14T09:07:13,test_started,
E00003102,M000022,2025-12-14T09:39:31,test_completed,75.138
E00003103,M000023,2025-12-14T17:45:16,test_started,
E00003104,M000023,2025-12-14T18:03:19,test_completed,88.786
E00003105,M000024,2025-12-14T06:16:15,test_started,
E00003106,M000024,2025-12-14T06:52:25,test_completed,2.908
E00003107,M000024,2025-12-14T17:37:07,lot_started,
E00003108,M000024,2025-12-14T21:10:35,lot_completed,7.715
E00003109,M000025,2025-12-14T03:35:48,lot_started,
E00003110,M000025,2025-12-14T06:54:12,lot_completed,10.704
E00003111,M000025,2025-12-14T09:14:29,lot_started,
E00003112,M000025,2025-12-14T14:13:37,lot_completed,6.628
E00003113,M000026,2025-12-14T03:10:30,lot_started,
E00003114,M000026,2025-12-14T07:29:32,lot_completed,25.637
E00003115,M000026,2025-12-14T15:48:54,test_started,
E00003116,M000026,2025-12-14T16:21:41,test_completed,37.893
E00003117,M000026,2025-12-14T19:08:31,lot_started,
E00003118,M000026,2025-12-14T23:59:59.999999,lot_completed,70.197
E00003119,M000027,2025-12-14T06:19:29,test_started,
E00003120,M000027,2025-12-14T06:49:22,test_completed,86.996
E00003121,M000028,2025-12-14T14:08:14,test_started,
E00003122,M000028,2025-12-14T14:11:26,test_completed,84.776
E00003123,M000029,2025-12-14T18:21:03,lot_started,
E00003124,M000029,2025-12-14T23:11:28,lot_completed,17.518
E00003125,M000030,2025-12-14T02:49:03,lot_started,
E00003126,M000030,2025-12-14T07:18:49,lot_completed,77.636
E00003127,M000030,2025-12-14T14:47:54,test_started,
E00003128,M000030,2025-12-14T15:33:49,test_completed,62.703
E00003129,M000031,2025-12-14T19:15:44,lot_started,
E00003130,M000031,2025-12-14T22:58:01,lot_completed,54.578
E00003131,M000031,2025-12-14T20:19:07,lot_started,
E00003132,M000031,2025-12-14T22:39:12,lot_completed,21.512
E00003133,M000031,2025-12-14T23:20:26,lot_started,
E00003134,M000031,2025-12-14T23:59:59.999999,lot_completed,63.862
E00003135,M000032,2025-12-14T05:45:32,test_started,
E00003136,M000032,2025-12-14T05:47:21,test_completed,93.606
E00003137,M000033,2025-12-14T19:53:04,lot_started,
E00003138,M000033,2025-12-14T21:19:51,lot_completed,41.104
E00003139,M000034,2025-12-14T10:43:41,test_started,
E00003140,M000034,2025-12-14T11:01:28,test_completed,18.563
E00003141,M000034,2025-12-14T12:48:34,lot_started,
E00003142,M000034,2025-12-14T18:27:52,lot_completed,53.961
E00003143,M000035,2025-12-14T21:58:56,lot_started,
E00003144,M000035,2025-12-14T23:50:27,lot_completed,4.427
E00003145,M000036,2025-12-14T04:59:44,test_started,
E00003146,M000036,2025-12-14T05:50:31,test_completed,64.121
E00003147,M000036,2025-12-14T18:57:44,lot_started,
E00003148,M000036,2025-12-14T21:13:41,lot_completed,17.766
E00003149,M000036,2025-12-14T22:56:58,test_started,
E00003150,M000036,2025-12-14T23:38:25,test_completed,76.678
E00003151,M000037,2025-12-14T11:56:58,lot_started,
E00003152,M000037,2025-12-14T13:30:58,lot_completed,14.768
E00003153,M000038,2025-12-14T21:12:35,lot_started,
E00003154,M000038,2025-12-14T23:59:59.999999,lot_completed,85.061
E00003155,M000039,2025-12-14T05:41:27,lot_started,
E00003156,M000039,2025-12-14T10:05:12,lot_completed,28.166
E00003157,M000039,2025-12-14T11:53:04,test_started,
E00003158,M000039,2025-12-14T12:08:50,test_completed,75.301
E00003159,M000039,2025-12-14T21:20:32,lot_started,
E00003160,M000039,2025-12-14T23:59:59.999999,lot_completed,24.942
E00003161,M000040,2025-12-14T13:41:35,lot_started,
E00003162,M000040,2025-12-14T14:41:26,error,9.406
E00003163,M000001,2025-12-15T01:14:38,lot_started,
E00003164,M000001,2025-12-15T05:29:11,lot_completed,72.577
E00003165,M000002,2025-12-15T09:33:14,test_started,
E00003166,M000002,2025-12-15T10:23:36,test_completed,38.122
E00003167,M000002,2025-12-15T10:18:59,lot_started,
E00003168,M000002,2025-12-15T13:09:39,lot_completed,89.214
E00003169,M000003,2025-12-15T07:10:03,lot_started,
E00003170,M000003,2025-12-15T08:34:58,lot_completed,6.901
E00003171,M000003,2025-12-15T15:50:59,test_started,
E00003172,M000003,2025-12-15T16:05:34,test_completed,79.503
E00003173,M000004,2025-12-15T12:43:53,test_started,
E00003174,M000004,2025-12-15T12:53:43,test_completed,22.115
E00003175,M000005,2025-12-15T03:46:36,lot_started,
E00003176,M000005,2025-12-15T05:35:01,lot_completed,30.347
E00003177,M000005,2025-12-15T05:48:05,lot_started,
E00003178,M000005,2025-12-15T08:50:36,lot_completed,60.203
E00003179,M000006,2025-12-15T07:46:12,lot_started,
E00003180,M000006,2025-12-15T12:02:39,lot_completed,33.201
E00003181,M000006,2025-12-15T13:17:22,test_started,
E00003182,M000006,2025-12-15T13:40:33,test_completed,68.032
E00003183,M000006,2025-12-15T13:44:23,lot_started,
E00003184,M000006,2025-12-15T14:32:24,lot_completed,12.886
E00003185,M000007,2025-12-15T00:57:39,lot_started,
E00003186,M000007,2025-12-15T04:54:33,lot_completed,99.733
E00003187,M000008,2025-12-15T03:53:10,lot_started,
E00003188,M000008,2025-12-15T05:41:47,lot_completed,6.683
E00003189,M000008,2025-12-15T06:44:28,lot_started,
E00003190,M000008,2025-12-15T09:38:26,lot_completed,80.358
E00003191,M000008,2025-12-15T13:40:37,test_started,
E00003192,M000008,2025-12-15T14:04:49,test_completed,39.208
E00003193,M000009,2025-12-15T01:46:44,lot_started,
E00003194,M000009,2025-12-15T02:47:39,lot_completed,46.12
E00003195,M000009,2025-12-15T16:34:25,lot_started,
E00003196,M000009,2025-12-15T18:28:43,lot_completed,31.382
E00003197,M000010,2025-12-15T18:03:11,test_started,
E00003198,M000010,2025-12-15T18:30:54,test_completed,72.858
E00003199,M000011,2025-12-15T16:58:04,test_started,
E00003200,M000011,2025-12-15T17:42:28,test_completed,83.005
E00003201,M000012,2025-12-15T01:59:33,test_started,
E00003202,M000012,2025-12-15T02:26:50,test_completed,67.63
E00003203,M000012,2025-12-15T12:16:48,test_started,
E00003204,M000012,2025-12-15T12:50:36,test_completed,70.807
E00003205,M000013,2025-12-15T02:11:15,test_started,
E00003206,M000013,2025-12-15T02:27:34,test_completed,9.353
E00003207,M000013,2025-12-15T18:18:24,test_started,
E00003208,M000013,2025-12-15T19:03:06,test_completed,16.306
E00003209,M000014,2025-12-15T09:44:04,lot_started,
E00003210,M000014,2025-12-15T13:19:16,lot_completed,84.597
E00003211,M000015,2025-12-15T06:51:15,test_started,
E00003212,M000015,2025-12-15T06:52:41,test_completed,29.291
E00003213,M000016,2025-12-15T09:27:10,lot_started,
E00003214,M000016,2025-12-15T13:01:21,lot_completed,4.658
E00003215,M000016,2025-12-15T09:39:58,lot_started,
E00003216,M000016,2025-12-15T13:59:20,lot_completed,91.918
E00003217,M000016,2025-12-15T20:10:35,lot_started,
E00003218,M000016,2025-12-15T22:54:51,lot_completed,48.7
E00003219,M000017,2025-12-15T09:19:37,lot_started,
E00003220,M000017,2025-12-15T13:53:34,lot_completed,87.049
E00003221,M000017,2025-12-15T09:35:52,lot_started,
E00003222,M000017,2025-12-15T15:03:18,lot_completed,44.696
E00003223,M000017,2025-12-15T21:57:24,test_started,
E00003224,M000017,2025-12-15T22:01:44,test_completed,0.138
E00003225,M000018,2025-12-15T12:49:05,lot_started,
E00003226,M000018,2025-12-15T13:10:38,lot_completed,87.804
E00003227,M000019,2025-12-15T01:58:43,lot_started,
E00003228,M000019,2025-12-15T06:35:43,lot_completed,25.561
E00003229,M000020,2025-12-15T14:50:53,lot_started,
E00003230,M000020,2025-12-15T17:11:31,lot_completed,4.51
E00003231,M000021,2025-12-15T00:30:07,lot_started,
E00003232,M000021,2025-12-15T02:28:56,lot_completed,74.926
E00003233,M000022,2025-12-15T05:06:01,test_started,
E00003234,M000022,2025-12-15T05:46:04,test_completed,77.346
E00003235,M000022,2025-12-15T06:16:36,lot_started,
E00003236,M000022,2025-12-15T09:19:29,lot_completed,81.522
E00003237,M000023,2025-12-15T00:58:17,test_started,
E00003238,M000023,2025-12-15T01:30:27,test_completed,7.409
E00003239,M000023,2025-12-15T02:54:12,lot_started,
E00003240,M000023,2025-12-15T07:38:38,lot_completed,97.437
E00003241,M000023,2025-12-15T07:50:09,lot_started,
E00003242,M000023,2025-12-15T10:30:14,lot_completed,58.311
E00003243,M000024,2025-12-15T06:35:53,lot_started,
E00003244,M000024,2025-12-15T09:15:52,lot_completed,81.729
E00003245,M000024,2025-12-15T07:17:33,test_started,
E00003246,M000024,2025-12-15T07:31:43,test_completed,56.512
E00003247,M000024,2025-12-15T11:38:21,lot_started,
E00003248,M000024,2025-12-15T12:35:25,error,20.752
E00003249,M000025,2025-12-15T08:34:04,lot_started,
E00003250,M000025,2025-12-15T11:28:30,lot_completed,39.904
E00003251,M000026,2025-12-15T03:48:35,lot_started,
E00003252,M000026,2025-12-15T08:09:20,lot_completed,73.286
E00003253,M000026,2025-12-15T13:31:41,lot_started,
E00003254,M000026,2025-12-15T13:38:27,lot_completed,24.651
E00003255,M000026,2025-12-15T17:32:54,lot_started,
E00003256,M000026,2025-12-15T18:26:24,lot_completed,23.15
E00003257,M000027,2025-12-15T13:28:08,lot_started,
E00003258,M000027,2025-12-15T15:59:40,lot_completed,28.074
E00003259,M000027,2025-12-15T22:25:59,lot_started,
E00003260,M000027,2025-12-15T23:59:59.999999,lot_completed,15.604
E00003261,M000028,2025-12-15T14:59:42,test_started,
E00003262,M000028,2025-12-15T15:49:02,test_completed,3.014
E00003263,M000029,2025-12-15T15:49:04,test_started,
E00003264,M000029,2025-12-15T16:22:52,test_completed,5.169
E00003265,M000029,2025-12-15T22:46:21,test_started,
E00003266,M000029,2025-12-15T23:08:34,test_completed,42.503
E00003267,M000030,2025-12-15T06:08:13,test_started,
E00003268,M000030,2025-12-15T06:33:28,test_completed,24.057
E00003269,M000031,2025-12-15T22:17:07,test_started,
E00003270,M000031,2025-12-15T22:44:35,test_completed,54.136
E00003271,M000032,2025-12-15T11:16:15,test_started,
E00003272,M000032,2025-12-15T12:11:29,test_completed,48.8
E00003273,M000032,2025-12-15T11:44:23,lot_started,
E00003274,M000032,2025-12-15T12:41:58,lot_completed,75.243
E00003275,M000032,2025-12-15T19:19:15,lot_started,
E00003276,M000032,2025-12-15T23:59:59.999999,lot_completed,95.101
E00003277,M000033,2025-12-15T16:32:11,lot_started,
E00003278,M000033,2025-12-15T21:21:10,lot_completed,79.138
E00003279,M000034,2025-12-15T06:18:33,lot_started,
E00003280,M000034,2025-12-15T06:21:00,lot_completed,48.171
E00003281,M000034,2025-12-15T06:40:38,test_started,
E00003282,M000034,2025-12-15T07:08:41,test_completed,73.246
E00003283,M000034,2025-12-15T15:10:08,test_started,
E00003284,M000034,2025-12-15T15:20:07,test_completed,59.839
E00003285,M000035,2025-12-15T06:52:27,lot_started,
E00003286,M000035,2025-12-15T10:53:55,lot_completed,20.672
E00003287,M000035,2025-12-15T11:53:05,test_started,
E00003288,M000035,2025-12-15T12:03:57,test_completed,25.619
E00003289,M000036,2025-12-15T07:09:03,test_started,
E00003290,M000036,2025-12-15T07:46:21,test_completed,19.724
E00003291,M000037,2025-12-15T12:33:02,test_started,
E00003292,M000037,2025-12-15T13:08:08,test_completed,87.643
E00003293,M000037,2025-12-15T22:54:45,test_started,
E00003294,M000037,2025-12-15T23:10:21,test_completed,86.247
E00003295,M000038,2025-12-15T00:34:07,test_started,
E00003296,M000038,2025-12-15T01:15:47,test_completed,71.808
E00003297,M000038,2025-12-15T02:55:28,test_started,
E00003298,M000038,2025-12-15T03:14:19,test_completed,39.361
E00003299,M000038,2025-12-15T05:40:01,lot_started,
E00003300,M000038,2025-12-15T07:13:08,lot_completed,19.887
E00003301,M000039,2025-12-15T11:16:43,test_started,
E00003302,M000039,2025-12-15T12:09:54,test_completed,51.963
E00003303,M000039,2025-12-15T14:54:16,lot_started,
E00003304,M000039,2025-12-15T15:13:55,lot_completed,3.993
E00003305,M000040,2025-12-15T07:00:23,test_started,
E00003306,M000040,2025-12-15T07:53:02,test_completed,40.979
E00003307,M000040,2025-12-15T13:33:05,test_started,
E00003308,M000040,2025-12-15T14:21:57,test_completed,39.174
E00003309,M000040,2025-12-15T14:46:01,lot_started,
E00003310,M000040,2025-12-15T17:57:44,lot_completed,70.403
